mstar,sfr
7.9523454,0.0
6.7743354,0.0
7.3477335,0.0
7.7289653,0.0
7.316064,0.0
8.558447,0.0
6.9656763,0.0
6.997668,0.0
7.1429834,0.0
7.672634,0.0
6.3016605,0.0
8.037427,0.0
7.3542795,0.0
7.3463335,0.0
7.8593554,0.0
6.7716966,0.0
8.290313,0.0
7.612727,0.0
6.1039834,0.0
6.895029,0.0
8.871138,0.0
7.935458,0.0
7.0532866,0.0
8.178522,0.0
6.3975635,0.0
7.4583044,0.0
7.7742777,0.0
7.141256,0.0
6.316673,0.0
8.546155,0.0
7.057408,0.0
6.903313,0.0
6.812424,0.0
6.106686,0.018137857
7.0553846,0.0
7.222936,0.0
7.585917,0.0
7.2249374,0.0
8.199741,0.0
7.019769,0.0
7.486855,0.0
8.847851,0.0
6.8903465,0.0
6.4489403,0.0
7.0587792,0.0
7.7940087,0.4153628
8.810271,0.0
8.208118,0.0
7.2644725,0.0
7.2438507,0.0
6.561522,0.0
7.9824896,0.0
7.6602817,0.0
7.940758,0.0
7.7932663,0.0
6.8053412,0.0
6.4969854,0.0
8.328535,0.42648107
6.0475597,0.0
7.368733,0.0
8.567878,0.0
7.64674,0.0
7.129798,0.0
6.7219334,0.0
6.6995096,0.0
6.9376807,0.0
7.8866086,0.0
6.975682,0.0
6.868667,0.0
8.158411,0.85511756
7.3786263,0.0
6.6925273,0.0
6.133231,0.0
6.692087,0.0
6.2026887,0.0
7.0603456,0.0
7.1547236,0.0
8.404146,0.0
6.70566,0.0
6.192461,0.0
8.044833,0.0
6.1335344,0.0
6.979435,0.0
7.1641817,0.0
7.167604,0.0
7.5825453,0.0
7.8722115,0.38626304
8.800517,0.0
7.301448,0.0
6.949815,0.0
7.110469,0.0
6.1806116,0.0
7.656038,0.0
8.028983,0.0
6.164522,0.0
7.999969,0.0
8.80753,0.0
7.264406,0.0
7.1658893,0.0
8.19594,0.0
7.039782,0.0
7.8461947,0.0
7.9085393,0.0
7.6710563,0.0
6.478852,0.0
7.216653,0.0
7.1211987,0.0
6.4612966,0.0
7.369192,0.0
7.997104,0.0
7.827005,0.0
6.5631127,0.0
7.438517,0.0
7.4247813,0.0
7.0342436,0.0
7.7469873,0.0
7.112551,0.0
7.926871,0.0
7.276999,0.0
8.116839,0.0
7.321517,0.0
6.6093655,0.0
7.803328,0.0
8.194076,0.0
7.571362,0.0
8.398171,0.0
6.3393164,0.0
6.9839087,0.0
7.084113,0.0
6.324047,0.0
7.813702,0.0
6.9629917,0.0
6.5985475,0.0
8.781781,0.0
7.4085445,0.0
6.5774555,0.0
7.546402,0.0
7.4861407,0.0
7.197535,0.0
7.182165,0.0
7.7972503,0.0
6.1523695,0.0
7.597945,0.0
6.6588464,0.0
7.588116,0.0
6.4890814,0.0
7.5561438,0.0
7.468039,0.0
7.6434197,0.0
8.731498,0.0
6.139127,0.0
6.6025414,0.0
7.086151,0.0
6.996998,0.0
7.4452624,0.0
7.4185796,0.0
6.657064,0.0
6.59239,0.0
6.772798,0.0
8.361263,0.27683017
8.751498,0.0
6.5700355,0.0
6.7949157,0.0
8.221616,0.0
7.796828,0.0
6.488581,0.0
7.2451315,0.0
6.427288,0.0
7.03354,0.0
6.0958347,0.0
7.691529,0.0
6.159602,0.0
6.013758,0.0
7.615902,0.0
6.19286,0.0
6.493288,0.0
6.7363567,0.0
7.5812964,0.0
6.500074,0.0
6.6236095,0.0
7.057656,0.0
8.22974,0.0
7.0865283,0.0
6.1660438,0.0
8.691959,0.0
8.329491,0.0
7.417458,0.0
6.216337,0.0
6.787515,0.0
7.0174885,0.0
6.7280316,0.0
7.2449975,0.0
6.6961417,0.0
6.259178,0.0
8.680646,0.0
7.67061,0.0
6.4734397,0.0
6.391231,0.0
6.786863,0.0
8.0153055,0.0
6.1350007,0.0
6.0418043,0.0
7.236812,0.0
6.9391193,0.0
7.6540833,0.0
8.493314,0.0
6.6369777,0.0
6.5500116,0.0
6.6252704,0.0
6.3235817,0.0
6.794343,0.0
6.670939,0.0
6.57766,0.0
6.447822,0.0
6.5527673,0.0
7.7412663,0.0
7.216897,0.0
7.6056795,0.0
6.2425804,0.0
7.8333397,0.0
6.028373,0.0
8.554954,0.0
6.0817513,0.0
6.8643336,0.0
6.8480167,0.0
6.8771214,0.0
7.216528,0.0
7.1606874,0.0
7.107701,0.0
6.0449,0.0
7.992358,0.0
6.276009,0.0
6.303894,0.0
7.4478126,0.0
6.484506,0.0
6.194391,0.0
6.084981,0.0
6.620032,0.0
6.9500456,0.0
6.770012,0.0
6.0047507,0.0
6.1139383,0.0
8.630375,0.0
7.9941173,0.0
7.7054253,0.26377267
7.9254503,0.50509065
7.8406587,0.0
8.179678,0.0
7.735279,0.0
6.655103,0.0
7.9922285,0.0
6.4072456,0.0
6.932957,0.0
7.3170547,0.0
7.4887905,0.0
7.464097,0.0
6.788272,0.0
7.337177,0.0
7.8329344,0.27695104
7.2970195,0.3156848
7.288968,0.0
6.5291777,0.0
7.4105353,0.0
7.0581737,0.0
6.0999737,0.0
8.583136,0.0
6.76592,0.0
8.158393,0.0
7.882909,0.0
7.7010307,0.0
6.944744,0.056315623
6.030123,0.0
7.273375,0.0
6.2666364,0.0
6.6991982,0.060217485
8.330793,0.0
6.5296693,0.0
6.661346,0.0
6.739895,0.0
7.492934,0.14054477
6.451401,0.0
7.2927,0.0
6.345333,0.0
6.004731,0.0
6.8509803,0.0
7.9423785,0.0
6.27148,0.0
6.4557347,0.0
6.882208,0.0
7.548069,0.0
7.1678658,0.0
6.0099974,0.0
7.375217,0.0
7.922677,0.0
8.092303,0.0
7.8790436,0.0
7.399292,0.0
7.464105,0.0
6.3147287,0.0
6.4980664,0.0
8.585398,0.0
7.1630826,0.0
6.1584225,0.0
7.254349,0.14633761
6.7914157,0.0
6.640637,0.0
7.968889,0.0
6.906909,0.0
6.5237393,0.0
6.788753,0.0
6.39953,0.0
6.2012935,0.0
7.158987,0.0
7.3113136,0.0
6.155141,0.0
7.497159,0.0
6.862508,0.0
6.88457,0.0
6.436124,0.0
8.357236,0.0
6.246408,0.0
7.5147963,0.0
6.9486656,0.0
7.280233,0.0
7.25981,0.0
6.663362,0.0
7.4980593,0.0
6.2552924,0.0
7.702945,0.0
6.755704,0.0
7.736708,0.15531318
6.821409,0.0
6.000017,0.0
8.152278,0.0
6.3085394,0.0
6.8167443,0.0
6.6364226,0.0
6.0650387,0.0
6.423121,0.0
6.995284,0.0
6.9416695,0.0
6.1324816,0.0
6.2051363,0.0
6.594127,0.0
6.9398904,0.0
6.272395,0.0
6.1287093,0.0
6.888178,0.0
6.838143,0.0
6.7116084,0.0
7.0685873,0.0
7.3659472,0.0
6.086945,0.0
6.2617936,0.0
7.501048,0.0
7.2722406,0.0
7.2863736,0.0
6.5005255,0.0
7.489328,0.0
6.5504713,0.0
6.06353,0.0
7.2419086,0.0
6.1058855,0.0
7.2593737,0.0
6.452784,0.0
6.176147,0.0
7.699199,0.0
6.7806306,0.0
6.297003,0.0
7.9185314,0.0
6.732397,0.0
6.689255,0.0
8.405236,0.0
7.655377,0.0
6.820241,0.0
6.7051945,0.0
7.345164,0.0
7.0594845,0.0
7.6052823,0.0
6.4981694,0.0
6.318398,0.0
7.2401433,0.0
6.640913,0.0
7.3489723,0.0
8.045797,0.19563302
6.405014,0.0
6.048609,0.0
7.7043295,0.14181513
6.823244,0.0
7.5932374,0.0
6.1241937,0.0
8.197956,0.0
6.8119674,0.0
6.181902,0.0
6.654363,0.0
6.700679,0.0
6.6596065,0.0
6.1188993,0.0
8.444501,0.0
6.9560533,0.0
6.591331,0.0
6.787899,0.0
6.9070325,0.028125271
6.956641,0.0
7.2620597,0.0
7.228512,0.0
6.598015,0.0
6.238345,0.0
7.3624125,0.0
6.7940383,0.0
6.0328097,0.0
6.3814735,0.0
6.344778,0.0
8.3317995,0.0
7.031839,0.0
7.63275,0.0
6.7162647,0.0
6.014374,0.0
6.5558066,0.0
6.383086,0.0
6.806139,0.0
6.899437,0.0
7.2049346,0.0
7.00932,0.0
6.1018686,0.0
6.6276317,0.0
7.0423484,0.0
7.1548705,0.0
6.0453143,0.0
6.425497,0.0
7.4725685,0.0
6.247836,0.0
7.2053,0.0
6.642673,0.0
6.3542914,0.0
6.0451026,0.0
7.25462,0.0
6.2694135,0.0
6.8252044,0.0
6.7294436,0.0
6.3869157,0.0
7.087438,0.0
6.929647,0.0
7.70301,0.20619117
6.223682,0.0
6.213993,0.0
6.641764,0.0
7.1701436,0.0
7.6415772,0.0
6.05176,0.0
7.345994,0.0
8.094767,0.0
6.9721627,0.0
7.430672,0.0
6.435148,0.0
7.0271764,0.0
8.324948,0.0
7.52973,0.0
6.605979,0.0
6.544078,0.0
7.1841693,0.0
7.0127,0.0
8.400349,0.0
6.8477073,0.0
6.1454053,0.0
6.5715003,0.0
6.108106,0.0
8.013207,0.0
6.469752,0.0
7.8344574,0.05958107
6.209509,0.0
6.5169277,0.0
6.053682,0.0
6.1773686,0.0
6.434072,0.0
6.0744205,0.0
6.7008777,0.0
6.4031806,0.0
7.2338114,0.0
6.69994,0.0
6.4467416,0.0
6.69657,0.0
7.703479,0.0
6.8438444,0.0
6.4978023,0.0
6.1722984,0.0
6.3938274,0.0
7.0241356,0.0
6.514605,0.0
6.39453,0.0
6.323813,0.0
6.2736287,0.0
6.418241,0.0
7.041777,0.0
6.3477097,0.0
7.060355,0.0
6.521982,0.0
6.846382,0.0
7.8078814,0.0
6.813956,0.0
6.6517515,0.0
7.108479,0.0
6.0989437,0.0
6.4068875,0.0
6.617231,0.0
6.2983885,0.0
7.7000275,0.0
6.1763678,0.0
6.458801,0.0
6.1439652,0.0
6.7447176,0.0
6.903199,0.0
6.3118963,0.0
6.6816387,0.0
6.48752,0.0
6.956594,0.0
6.075879,0.0
6.104222,0.0
6.406799,0.0
6.369154,0.0
6.1866436,0.0
7.758009,0.0
6.7129507,0.0
6.3146443,0.0
6.305324,0.0
6.8112416,0.0
6.8946643,0.0
6.3159122,0.0
6.5402985,0.0
6.66602,0.0
6.389417,0.0
6.470984,0.0
6.1027007,0.0
8.341044,0.0
6.2520986,0.0
6.8457174,0.0
6.7686677,0.0
7.2614985,0.0
6.3299165,0.0
6.8708305,0.0
6.766526,0.0
6.0261416,0.0
7.677401,0.0
6.8779607,0.0
7.065795,0.0
6.915507,0.0
6.0103316,0.0
6.56414,0.0
6.2832212,0.0
6.1103487,0.0
6.7696557,0.0
6.275731,0.0
6.433866,0.0
6.5836306,0.0
6.9079404,0.0
6.348656,0.0
6.724637,0.0
6.027612,0.0
6.8199077,0.0
6.5599937,0.0
6.3139706,0.0
6.562569,0.0
6.084195,0.0
8.116009,0.0
6.08726,0.0
6.933454,0.0
6.7730393,0.0
6.3910317,0.0
6.934535,0.0
6.4153833,0.0
6.574871,0.0
6.8949585,0.0
6.004468,0.0
7.829186,0.0
7.4093924,0.0
6.375807,0.0
6.134399,0.0
6.333408,0.0
7.7964983,0.0
6.0566673,0.0
6.112524,0.0
6.9465933,0.0
6.418115,0.0
6.164519,0.0
6.4976187,0.0
6.043068,0.0
6.283761,0.0
6.832197,0.0
6.3594537,0.0
6.1385946,0.0
6.9358983,0.0
7.6368747,0.0
6.511604,0.0
6.1140556,0.0
8.2525015,0.0
7.128587,0.0
6.2685795,0.0
6.796731,0.0
7.9734473,0.0
6.1000643,0.0
7.147431,0.0
6.011451,0.0
6.143406,0.0
6.7755537,0.0
6.040057,0.0
6.4731936,0.0
7.406176,0.0
6.0582266,0.0
7.205439,0.0
7.2616715,0.0
6.7337794,0.0
6.073783,0.0
6.3438005,0.0
6.410482,0.0
6.3741307,0.0
6.7894416,0.0
6.0413146,0.0
6.861529,0.0
7.2347016,0.0
6.288591,0.0
6.321232,0.0
6.1591086,0.0
7.5203876,0.0
6.193649,0.0
6.269863,0.0
7.0286345,0.0
6.044682,0.0
7.0357594,0.0
6.164175,0.0
6.968204,0.0
7.294819,0.0
6.0294676,0.0
6.589019,0.0
6.54886,0.0
6.5649147,0.0
6.8870935,0.0
6.607197,0.0
6.587724,0.0
6.9913216,0.0
6.06988,0.0
6.02066,0.0
7.0673175,0.0
6.3096714,0.0
6.0274367,0.0
6.9416027,0.0
6.154682,0.0
6.457146,0.0
7.077422,0.0
6.081441,0.0
7.036421,0.0
6.4772224,0.0
6.601596,0.0
8.076911,0.0
7.4945617,0.0
6.4481544,0.0
6.2954025,0.0
6.121237,0.0
6.3989453,0.0
6.9861255,0.0
6.1252418,0.0
6.0665026,0.0
7.0689116,0.0
6.502215,0.0
6.0724907,0.0
6.067406,0.0
6.467066,0.0
6.340105,0.0
6.566688,0.0
6.0099154,0.0
6.9340215,0.0
6.653964,0.0
7.4015055,0.0
6.504819,0.0
6.1740656,0.0
7.2862134,0.0
6.0014324,0.0
6.929466,0.0
6.02399,0.0
6.94603,0.0
8.235529,0.0
6.35696,0.0
6.0336576,0.0
6.1716866,0.0
6.0995893,0.0
6.426697,0.0
6.2059784,0.0
6.6933556,0.0
6.289491,0.0
6.629867,0.0
7.4220896,0.0
6.6453767,0.0
7.219082,0.0
6.0137014,0.0
6.1050215,0.0
7.7864556,0.0
6.696202,0.0
6.0068026,0.0
7.0872583,0.0
6.1754746,0.0
6.880091,0.0
6.595993,0.0
6.536138,0.0
6.532274,0.0
6.4880776,0.0
6.1822405,0.0
6.286263,0.0
6.4068675,0.0
6.943675,0.0
6.5319424,0.0
6.8298774,0.021157866
6.320944,0.0
6.1055994,0.0
6.467525,0.0
6.139972,0.0
7.2670045,0.0
6.5755005,0.0
6.1511903,0.0
6.2545085,0.0
6.0242176,0.0
6.304429,0.0
6.776295,0.0
6.4689827,0.0
6.3121934,0.0
6.083039,0.0
6.2698126,0.0
7.178739,0.0
6.0588017,0.0
6.0599933,0.0
6.622617,0.0
6.031079,0.0
6.8807554,0.0
6.125158,0.0
6.8579288,0.0
6.106315,0.0
6.897458,0.0
6.3597264,0.0
7.1876135,0.0
7.519323,0.0
6.7283087,0.0
6.031733,0.0
6.5784044,0.0
6.012529,0.0
6.47476,0.0
6.1523585,0.0
7.829236,0.0
6.0443606,0.0
6.5818253,0.0
6.3389,0.0
6.8959494,0.0
6.193025,0.0
6.178237,0.0
6.3329883,0.0
6.452316,0.0
7.0013804,0.0
6.3142138,0.0
6.3785458,0.0
6.786317,0.0
6.3302937,0.0
6.136507,0.0
6.1380043,0.0
7.403736,0.0
6.7155004,0.0
6.0502353,0.0
6.330306,0.0
6.1177025,0.0
7.4183793,0.0
8.09555,0.0
6.0407867,0.0
6.1299486,0.0
6.1735163,0.0
6.1242094,0.0
6.46923,0.0
6.970706,0.0
6.5078354,0.0
6.8836803,0.064928405
8.052684,0.0
6.017948,0.0
6.6154976,0.0
6.2766604,0.0
6.383944,0.0
6.7596836,0.0
6.2509747,0.0
6.621372,0.0
7.483245,0.0
6.139889,0.0
6.4547987,0.0
6.00471,0.0
7.9847765,0.0
6.2043567,0.0
6.1443825,0.0
7.3000574,0.0
6.1650295,0.0
6.2139087,0.0
6.1403646,0.0
6.4925838,0.0
6.1157207,0.0
6.4114428,0.0
6.6151915,0.0
6.8213596,0.0
6.3789577,0.0
6.270326,0.0
6.5369034,0.0
6.1160936,0.0
6.473111,0.0
6.0391836,0.0
6.227188,0.0
6.5041323,0.0
6.396107,0.0
6.5949497,0.0
6.5846395,0.0
6.8916445,0.0
6.1021686,0.0
6.3986917,0.0
6.0617805,0.0
8.052284,0.0
6.9604006,0.0
6.1741633,0.0
6.997778,0.0
6.3546424,0.0
6.0495157,0.0
6.0148067,0.0
6.313073,0.0
6.057928,0.0
6.3873076,0.0
6.750304,0.0
6.538277,0.0
6.4821963,0.0
6.0813622,0.0
7.1117306,0.0
6.392205,0.0
6.359379,0.0
6.09796,0.0
6.989634,0.0
6.158887,0.0
6.433096,0.0
6.5649753,0.0
7.211573,0.0
6.0388002,0.0
6.52445,0.0
6.4326754,0.0
6.4107537,0.0
6.3369236,0.0
6.474053,0.0
7.4584126,0.0
6.3970513,0.0
6.3579164,0.0
6.622915,0.0
6.0167027,0.0
6.2119417,0.0
6.561814,0.0
6.126805,0.0
6.6602774,0.0
6.4344554,0.0
6.989846,0.0
6.240135,0.0
6.36815,0.0
6.9036317,0.0
6.942246,0.0
6.0325513,0.0
6.733508,0.0
6.17857,0.0
6.683762,0.0
6.3457074,0.0
6.5654955,0.0
6.147966,0.0
6.029023,0.0
6.1284685,0.0
6.632944,0.0
7.7334275,0.0
6.637945,0.0
8.035591,0.0
6.202441,0.0
6.4865317,0.0
6.0628686,0.0
6.1811786,0.0
6.579519,0.0
6.5150743,0.0
6.616538,0.0
6.078884,0.0
6.0979257,0.0
7.976005,0.0
6.0252433,0.0
6.384007,0.0
6.404494,0.0
6.890909,0.0
6.1204095,0.0
6.119162,0.0
6.080038,0.0
6.004687,0.0
6.263608,0.0
6.2290535,0.0
6.52714,0.0
6.5096607,0.0
6.371373,0.0
6.133594,0.0
6.5695777,0.0
6.0002975,0.0
6.5644116,0.0
6.3733096,0.0
6.571247,0.0
6.407148,0.0
6.922513,0.0
6.584948,0.0
7.9050374,0.0
6.065307,0.0
6.032323,0.0
7.390326,0.0
6.697615,0.0
6.332263,0.0
6.0265536,0.0
6.09333,0.0
7.597402,0.0
6.304543,0.0
6.359628,0.0
6.061133,0.0
6.1510925,0.0
6.04008,0.0
6.0858088,0.0
6.04155,0.0
7.2106333,0.0
6.0737777,0.0
6.960705,0.0
6.4117694,0.0
7.167222,0.0
7.014689,0.0
6.637269,0.0
6.5009747,0.0
7.293006,0.0
6.711669,0.0
6.4441543,0.0
6.2208767,0.0
6.0411954,0.0
6.0213604,0.0
6.494293,0.0
6.0361686,0.0
6.357012,0.0
7.2061286,0.0
6.3109727,0.0
6.0061107,0.0
6.0072265,0.0
6.451261,0.0
6.854557,0.0
7.896858,0.0
6.137343,0.0
6.099284,0.0
6.0204043,0.0
6.2791257,0.0
6.357722,0.0
6.0215135,0.0
6.262027,0.0
6.3230104,0.0
6.195295,0.0
7.8644342,0.0
6.480755,0.0
6.117339,0.0
6.121845,0.0
6.153872,0.0
6.344948,0.0
6.5592365,0.0
6.1605787,0.0
6.5800366,0.0
6.3320303,0.0
6.267175,0.0
6.0102487,0.0
6.042,0.0
6.7126803,0.0
6.0098844,0.0
6.5467534,0.0
6.297096,0.0
6.1697693,0.0
6.4643474,0.0
7.1968255,0.0
6.376545,0.0
6.8954563,0.0
6.381626,0.0
6.023582,0.0
6.305968,0.0
6.0005703,0.0
6.0377274,0.0
6.868959,0.0
6.457082,0.0
6.420652,0.0
7.801892,0.0
6.0274596,0.0
6.0639997,0.0
6.662999,0.0
6.0275307,0.0
6.133856,0.0
6.1641736,0.0
6.0348244,0.0
7.600331,0.0
6.0573215,0.0
6.1975436,0.0
6.1179285,0.0
6.071813,0.0
6.5574765,0.0
6.2852077,0.0
6.0347724,0.0
6.1496496,0.0
6.0275846,0.0
6.870842,0.0
6.344525,0.0
6.393826,0.0
6.908668,0.0
6.317038,0.0
6.570564,0.0
6.0057774,0.0
6.077817,0.0
6.170318,0.0
6.1127644,0.0
6.020034,0.0
6.2912064,0.0
6.2519817,0.0
7.1921663,0.0
6.040541,0.0
6.423239,0.0
6.5668206,0.0
7.4535975,0.0
7.340822,0.0
6.6223993,0.0
6.0532146,0.0
6.115373,0.0
7.0167804,0.0
7.78822,0.0
6.008031,0.0
6.0803347,0.0
6.1381955,0.0
6.4382257,0.0
6.7329173,0.0
6.0349665,0.0
6.1169467,0.0
6.6003237,0.0
6.5591755,0.0
6.1443925,0.0
6.764378,0.0
6.288876,0.0
6.391769,0.0
6.380843,0.0
6.2500134,0.0
6.7069182,0.0
6.292092,0.0
6.2503476,0.0
6.001701,0.0
6.133514,0.0
6.780327,0.0
6.1734533,0.0
6.005425,0.0
7.7031884,0.0
6.0350337,0.0
6.0004654,0.0
6.5325203,0.0
6.0626526,0.0
6.1964803,0.0
6.416978,0.0
6.133551,0.0
