mstar,sfr
7.031839,0.0
7.63275,0.0
7.2049346,0.0
7.00932,0.0
7.0423484,0.0
7.1548705,0.0
7.4725685,0.0
7.2053,0.0
7.25462,0.0
7.087438,0.0
7.70301,0.20619117
7.1701436,0.0
7.6415772,0.0
7.345994,0.0
8.094767,0.0
7.430672,0.0
7.0271764,0.0
8.324948,0.0
7.52973,0.0
7.1841693,0.0
7.0127,0.0
8.400349,0.0
8.013207,0.0
7.8344574,0.05958107
7.2338114,0.0
7.703479,0.0
7.0241356,0.0
7.041777,0.0
7.060355,0.0
7.8078814,0.0
7.108479,0.0
7.7000275,0.0
7.758009,0.0
8.341044,0.0
7.2614985,0.0
7.677401,0.0
7.065795,0.0
8.116009,0.0
7.829186,0.0
7.4093924,0.0
7.7964983,0.0
7.6368747,0.0
8.2525015,0.0
7.128587,0.0
7.9734473,0.0
7.147431,0.0
7.406176,0.0
7.205439,0.0
7.2616715,0.0
7.2347016,0.0
7.5203876,0.0
7.0286345,0.0
7.0357594,0.0
7.294819,0.0
7.0673175,0.0
7.077422,0.0
7.036421,0.0
8.076911,0.0
7.4945617,0.0
7.0689116,0.0
7.4015055,0.0
7.2862134,0.0
8.235529,0.0
7.4220896,0.0
7.219082,0.0
7.7864556,0.0
7.0872583,0.0
7.2670045,0.0
7.178739,0.0
7.1876135,0.0
7.519323,0.0
7.829236,0.0
7.0013804,0.0
7.403736,0.0
7.4183793,0.0
8.09555,0.0
8.052684,0.0
7.483245,0.0
7.9847765,0.0
7.3000574,0.0
8.052284,0.0
7.1117306,0.0
7.211573,0.0
7.4584126,0.0
7.7334275,0.0
8.035591,0.0
7.976005,0.0
7.9050374,0.0
7.390326,0.0
7.597402,0.0
7.2106333,0.0
7.167222,0.0
7.014689,0.0
7.293006,0.0
7.2061286,0.0
7.896858,0.0
7.8644342,0.0
7.1968255,0.0
7.801892,0.0
7.600331,0.0
7.1921663,0.0
7.4535975,0.0
7.340822,0.0
7.0167804,0.0
7.78822,0.0
7.7031884,0.0
7.6825566,0.0
7.6650515,0.0
7.6250563,0.0
7.6411877,0.0
7.112659,0.0
7.007912,0.0
7.3804336,0.0
7.442885,0.0
11.583799,0.0
10.945415,0.4254398
10.901423,0.0
10.622446,0.30829018
10.843744,0.0
10.75121,0.0
10.620946,0.0
10.754234,0.0
10.561328,0.0
10.292826,0.0
10.632677,0.0
10.587058,0.0
10.599008,0.0
10.412251,0.0
10.490966,0.0
9.667829,0.76568156
10.253923,0.0
10.481408,0.0
10.460885,0.0
10.131982,0.034421053
10.1724205,0.0
10.079464,0.04250868
9.634116,0.2839463
9.725449,0.64653504
9.819833,0.0022223624
10.361134,0.0
9.626824,0.1475112
10.296846,0.0
9.375042,0.120099224
9.981216,0.0
9.762752,0.0
10.178558,0.0
9.660893,0.0
9.588106,0.0
9.78736,0.0
9.712421,0.0
9.896828,0.0
9.642063,0.061769366
9.152321,0.0
9.708876,0.0
10.058389,0.0
9.364763,0.593107
9.854828,0.0
9.127711,0.0
9.426011,0.0
9.95477,0.0
8.968883,0.0
9.639573,0.0
9.182967,0.0
9.233721,0.0
9.604865,0.0
9.954966,0.0
8.6644745,0.0
9.9602375,0.0
9.259592,0.0
9.115064,0.0
9.761747,0.0
9.829495,0.0
8.782055,0.05196572
9.835932,0.0
9.73542,0.0
8.716604,0.0
8.56033,0.0022659278
8.698399,0.0
9.725372,0.0
8.925385,0.0
8.317048,0.0
8.746887,0.0
8.777062,0.0
9.62982,0.0
9.702896,0.0
9.277763,0.0
9.139151,0.0
9.782303,0.0
8.156408,0.0123786265
9.588955,0.0
8.838532,0.0
9.26315,0.0
8.972308,0.0
8.861307,0.0
8.956534,0.0
9.561756,0.0
9.52774,0.0
9.652552,0.0
7.7452674,0.0
8.858842,0.0
8.183242,0.0
9.668866,0.0
8.632462,0.0
7.736627,0.0
9.432439,0.0
9.078207,0.0
8.420445,0.0
9.534869,0.0
9.361385,0.0
8.534987,0.0
9.492006,0.0
7.2170925,0.0
9.5332365,0.0
7.368278,0.0
8.554989,0.0
8.603716,0.0
8.529734,0.0
9.258663,0.0
9.324382,0.0
8.193235,0.0
8.416964,0.0
8.5798855,0.0
8.741474,0.0
8.566885,0.0
9.56255,0.0
9.011686,0.0
8.941676,0.0
8.224623,0.0
7.663004,0.0
9.469838,0.0
7.567921,0.0
8.352299,0.0
9.429783,0.0
8.67369,0.0
7.9101605,0.0
7.2823606,0.0
8.6504135,0.0
8.114803,0.0
8.552818,0.0
7.610552,0.0
9.374089,0.0
8.18084,0.0
8.045603,0.0
7.4314084,0.0
8.979346,0.0
7.909345,0.0
7.0506296,0.0
8.528851,0.0
8.568255,0.0
8.035128,0.0
8.747769,0.0
7.9400716,0.0
8.672586,0.0
7.3387403,0.0
8.571975,0.0
8.350179,0.0
7.309635,0.0
7.751601,0.0
8.511978,0.0
7.41316,0.0
7.963894,0.0
7.512106,0.0
7.973122,0.0
8.813542,0.0
8.972343,0.0
9.300337,0.0
8.694005,0.0
7.7343035,0.0
8.533664,0.0
7.0766406,0.0
8.1293545,0.0
8.524403,0.0
8.38938,0.0
9.228178,0.0
8.275218,0.0
7.676814,0.0
7.6982713,0.0
7.486483,0.0
8.440476,0.0
7.4793134,0.0
8.76875,0.0
8.432042,0.0
8.682206,0.0
8.308391,0.0
7.4512453,0.0
8.394762,0.0
8.101285,0.0
7.4776106,0.0
8.1020355,0.0
9.29338,0.0
8.041074,0.0
8.659615,0.0
7.6456347,0.0
9.30955,0.0
7.765075,0.0
8.109343,0.0
8.784669,0.0
7.4809394,0.0
7.0695353,0.0
7.2615447,0.0
8.786124,0.0
7.904287,0.0
9.136081,0.0
8.250537,0.0
7.012218,0.0
9.219291,0.0
7.581496,0.0
8.144165,0.0
9.071114,0.0
7.8346996,0.0
7.2800846,0.0
8.708784,0.0
9.183065,0.0
8.013587,0.0
7.335675,0.0
9.093581,0.0
8.440858,0.0
7.164121,0.0
8.100671,0.0
7.6496277,0.0
8.356649,0.0
7.7374864,0.0
9.126316,0.0
7.9590554,0.0
7.5541205,0.0
7.9016542,0.0
7.309378,0.0
7.001547,0.0
8.028937,0.0
7.700271,0.0
7.7688165,0.0
7.0507965,0.0
7.991132,0.0
7.132222,0.0
7.508163,0.0
7.462534,0.0
7.07424,0.0
7.3025546,0.0
7.1054726,0.0
7.3694463,0.0
8.052363,0.0
7.3759184,0.0
7.488212,0.0
9.06215,0.0
7.981816,0.0
7.4102044,0.0
7.550025,0.0
8.459351,0.0
8.16996,0.0
9.01449,0.0
8.720643,0.0
7.322772,0.0
8.747833,0.0
7.878061,0.0
8.9511,0.0
7.813003,0.0
8.582054,0.0
8.355169,0.0
7.3847833,0.0
7.696981,0.0
7.062241,0.0
7.727348,0.0
7.1683526,0.0
7.9323807,0.0
7.6525826,0.0
7.2068925,0.0
7.108214,0.0
7.691326,0.0
7.739041,0.0
7.242834,0.0
8.804382,0.0
7.2594137,0.0
7.583205,0.0
8.932555,0.0
7.0587306,0.0
7.1470575,0.0
7.4613624,0.0
7.5152473,0.0
8.761818,0.0
7.3424926,0.0
7.602587,0.0
7.147799,0.0
7.344957,0.0
7.444368,0.0
7.859913,0.0
8.371719,0.0
7.5263014,0.0
7.2720695,0.0
7.2914567,0.0
7.146804,0.0
7.671378,0.0
7.8825407,0.628487
7.180446,0.0
7.3657417,0.0
8.619539,0.0
7.5588174,0.0
7.5377183,0.0
8.578861,0.0
7.894599,0.0
7.173668,0.0
8.158054,0.0
7.788787,0.0
7.9209533,0.0
7.6793623,0.0
8.285979,0.0
7.160148,0.0
8.855028,0.0
7.576486,0.0
8.396204,0.0
7.118767,0.0
7.222736,0.0
7.519107,0.0
8.789606,0.0
7.6586833,0.0
7.431172,0.0
7.1802506,0.0
8.401473,0.0
7.5998816,0.0
8.77881,0.0
8.394206,0.0
8.32496,0.0
7.713581,0.0
8.769489,0.0
7.2910323,0.0
7.9833684,0.0
7.035371,0.0
7.9887934,0.0
7.6477385,0.0
7.108382,0.0
7.313238,0.0
7.6144037,0.0
7.7565303,0.0
7.3625393,0.0
7.9575963,0.0
7.4751964,0.0
7.2214713,0.0
8.713816,0.0
7.377308,0.0
7.962329,0.0
7.009645,0.0
8.163775,0.0
7.70838,0.0
7.501493,0.0
7.0070095,0.0
7.5408454,0.0
7.275669,0.0
8.23355,0.0
7.4963684,0.0
7.304976,0.0
7.442243,0.0
7.0142565,0.0
7.9925976,0.0
8.339501,0.0
7.223582,0.0
7.2188077,0.0
7.269442,0.0
8.38566,0.0
7.2135997,0.0
7.586664,0.0
7.7341394,0.0
7.331216,0.0
7.008594,0.0
8.60753,0.0
7.035957,0.0
7.3982563,0.0
7.1550922,0.0
7.475656,0.0
7.766312,0.0
8.010633,0.0
8.197025,0.0
8.471001,0.0
7.8032904,0.0
8.528488,0.0
7.4902935,0.0
7.9493904,0.0
8.503657,0.0
7.2401013,0.0
7.771588,0.0
7.0032496,0.0
7.490609,0.0
7.426347,0.0
8.498531,0.0
8.258912,0.0
7.1948404,0.0
7.312638,0.0
7.120683,0.0
7.2538877,0.0
7.670482,0.0
7.566714,0.0
7.9946375,0.0
7.1262507,0.0
7.044198,0.0
7.655418,0.0
7.7104425,0.0
7.06475,0.0
7.7487574,0.0
7.0302873,0.0
7.2427273,0.0
7.051849,0.0
7.749993,0.0
7.8821926,0.0
8.320115,0.0
7.473548,0.0
7.4330363,0.0
7.2309923,0.0
7.82165,0.0
7.0535083,0.0
7.3300276,0.0
7.2284317,0.0
7.1753497,0.0
7.5624757,0.0
7.016616,0.0
7.3007116,0.0
7.526774,0.0
7.3705134,0.0
8.24667,0.0
7.665305,0.0
7.0814266,0.0
7.221587,0.0
7.05736,0.0
7.0780206,0.0
7.635106,0.0
7.514624,0.0
7.2285094,0.0
7.6118903,0.0
7.0509515,0.0
7.495172,0.0
7.756987,0.0
7.0518665,0.0
7.2026453,0.0009946361
7.402441,0.0
7.215408,0.0
7.141555,0.0
7.1488495,0.0
7.196209,0.0
7.976817,0.0
7.128329,0.0
8.187712,0.0
7.1774826,0.0
7.531805,0.0
7.0043287,0.0
7.1103415,0.0
7.23939,0.0
7.652399,0.0
7.103097,0.0
8.159526,0.0
7.335614,0.0
7.8571,0.0
7.10554,0.0
8.064596,0.0
7.760036,0.0
7.187818,0.0
7.2865305,0.0
7.06907,0.0
7.5428247,0.0
7.0022874,0.0
7.3522487,0.0
7.1948614,0.0
7.090909,0.0
7.8187046,0.0
7.980227,0.0
7.958222,0.0
7.1383367,0.0
7.6532946,0.0
7.559582,0.0
7.8461714,0.0
7.3065743,0.0
7.8084693,0.0
7.7815514,0.0
7.3589525,0.0
7.3944473,0.0
7.325709,0.0
11.5561905,13.413049
11.530769,1.1505224
11.231902,0.39104086
10.901496,0.12155803
10.990582,0.85236245
11.168538,0.9154608
11.167358,5.42294
11.01295,0.0
10.43625,0.0
11.035955,0.0
10.854439,0.14852995
10.473925,0.0
10.692655,2.061369
10.6595745,0.0
10.275336,0.2832456
10.291101,0.8123965
9.919439,0.7114599
10.36481,0.0
10.284725,1.8966104
10.489031,0.0
10.458053,0.0
10.11561,0.8335217
10.396437,0.0
10.407524,0.0
10.422207,0.15038183
10.1287985,0.1654986
9.7509775,0.4002058
10.211849,0.0
9.77341,0.1221077
10.331211,0.0
9.701515,0.44687214
9.830639,0.7363965
10.010261,0.12663697
10.287892,0.0
10.1869,0.26449683
10.02011,0.03101286
9.253965,1.0081544
9.841778,0.1238589
9.691824,0.07176916
9.16385,0.36226618
9.687204,0.22512281
9.658994,0.0
9.142666,0.10920046
9.840445,0.07241027
9.26462,0.055846013
9.26781,0.08844976
9.688831,0.08975595
9.763808,0.07510015
10.020802,0.0
9.122629,0.10503156
8.837975,0.10106488
9.207249,0.053873174
9.988146,0.0
9.258247,0.05101912
9.10951,0.21126531
9.904243,0.0
9.461304,0.0
8.912237,0.0
9.343452,0.0
9.212811,0.31603533
9.602337,0.0
8.816215,0.06793483
9.903889,0.0
9.466686,0.0
9.06635,0.0007594761
8.76092,0.12450652
8.520318,0.049767334
9.277142,0.024325553
9.32384,0.0
9.886758,13.785529
8.73858,0.05514945
9.008416,0.016176281
9.3781595,0.0
9.007326,0.0
9.294576,0.0
9.793884,1.1385542
9.365813,0.0
8.924149,0.0
8.914637,0.0
9.146184,0.09097482
8.306021,0.0
8.527957,0.0
8.949015,0.0
8.556563,0.0
9.213137,0.0
8.623657,0.0
9.776453,1.9259093
8.559677,0.0
8.956279,0.0
8.2069025,0.0
8.493502,0.0
9.379229,0.03335611
8.753742,0.0
8.860737,0.0
8.596746,0.0
8.425982,0.0
8.526604,0.0
8.047376,0.0
9.147332,0.0
7.963092,0.012351359
8.771396,0.0
9.114254,0.0
9.726359,0.0
8.403926,0.0
9.679337,0.50642914
8.241575,0.0
8.607884,0.0
8.743904,0.0
8.945901,9.610067
8.466594,0.0
8.778668,0.0
8.210295,0.0
9.576755,4.3637805
8.583152,0.035624508
8.5894,0.0
9.346236,0.0
8.321591,0.0
8.686794,0.0
8.796015,0.0
8.060393,0.0
8.799916,0.0
7.640893,0.0
7.8843937,0.0
8.0549,0.0
7.430152,0.0
8.404858,0.0
8.348072,0.0
8.291403,0.0
8.217216,0.0
8.117338,0.0
7.999797,0.0
9.245661,0.0
8.613498,0.0
8.677217,0.0
7.707101,0.0
7.3504167,0.0
8.332222,0.0
8.838186,0.0
8.935804,0.0
9.185186,0.0
8.496448,0.0
9.028279,0.0
7.91286,0.0
8.4344635,0.0
9.000363,0.0
8.2259035,0.0
7.4240274,0.0
8.422598,0.0
8.064733,0.0
7.2801814,0.0
8.563304,0.0
7.9408784,0.0
8.84006,0.0
9.371787,0.0
7.8422723,0.0
8.328658,0.0
8.576572,0.0
7.1417985,0.0
8.914634,0.0
8.192627,0.0
7.2217946,0.0
8.820993,0.0
8.5331955,0.0
7.3424797,0.0
9.392402,0.0
7.191665,0.0
7.2581778,0.0
7.719508,0.0
7.016653,0.0022396808
7.930694,0.0
8.191093,0.0
7.2499485,0.0
7.4700165,0.0
8.11979,0.0
9.229871,0.24231407
7.4454365,0.0
8.07675,0.0
7.322716,0.0
8.12726,0.0
8.306145,0.0
8.368841,0.0
7.8849583,0.0
8.610487,0.0
7.7480435,0.0
8.567494,3.3506508
7.8876057,0.0
8.399488,0.0
7.372467,0.0
7.264273,0.0
7.176494,0.0
7.4630227,0.0
9.189356,0.0
7.306668,0.0
7.700356,0.0
8.140619,0.0
8.289125,0.0
7.320186,0.0
7.9399314,0.0
8.40723,0.0
7.5176234,0.0
9.217915,0.0
8.04559,0.0
8.356133,0.0
7.1084924,0.0
7.201875,0.0
7.7949605,0.0
8.807704,0.0
7.4385047,0.0
7.873727,0.0
7.444239,0.0
7.356986,0.0
9.148325,0.0
8.081666,0.0
9.017594,0.0
9.076564,0.0
7.8080378,0.0
7.2920556,0.0
7.638824,0.0
7.6942434,0.0
7.740639,0.0
9.121746,0.0
8.96403,0.0
7.772648,0.0
7.1586347,0.0
7.3966413,0.0
8.508596,0.0
8.266797,0.0
7.227906,0.0
9.11018,0.0
7.3193045,0.0
7.38825,0.0
8.289991,0.0
8.539372,0.0
7.7779517,0.0
8.970779,0.0
9.116078,0.0
7.1439295,0.0
7.296222,0.0
7.5835457,0.0
7.7803264,0.0
7.007985,0.0
7.3869333,0.0
7.1893544,0.0
7.9080644,0.0
9.072765,0.0
8.186081,0.0
7.501065,0.0
9.052496,0.0
7.1393504,0.0
7.8932586,0.0
9.041211,0.0
9.02941,0.0
8.984004,0.0
7.0795064,0.0
8.123138,0.74983966
8.087497,0.0
8.638795,0.0
8.426564,1.3231694
7.5096116,0.0
9.009027,0.0
8.496896,0.0
7.5982976,0.0
8.515006,0.0
7.155548,0.0
8.947629,0.0
7.149169,0.0
7.6256504,0.0
8.988304,0.0
7.85014,0.0
7.6058826,0.0
8.982959,0.0
8.47843,0.0
8.953044,0.0
7.027484,0.0
7.0231614,0.0
7.2275224,0.0
7.1785803,0.0
7.8074,0.0
7.564713,0.0
8.338535,0.0
7.249313,0.0
7.2651353,0.0
8.8938875,0.0
8.678694,0.0
7.2921233,0.0
7.149652,0.0
8.874906,0.0
7.3946905,0.0
8.279821,0.45339897
7.0364337,0.0
7.090731,0.0
7.3294334,0.0
7.553132,0.0
7.7134337,0.15887934
7.321059,0.0
7.249689,0.0
7.935916,0.0
7.2263794,0.0
8.350965,0.0
7.041684,0.0
7.1792717,0.0
8.109922,0.0
7.517116,0.0
7.236209,0.0
7.2485332,0.0
8.035707,0.0
7.4571934,0.0
7.3846364,0.0
7.39886,0.0
7.730476,0.0
7.2750688,0.0
