centrals_mstar,satellites_mstar
10.400416682468496,9.0240555
10.400681148123574,9.841982
10.401239785702943,9.839846
10.402011272474022,8.406821
10.403374683073793,9.425652
10.403433611505674,9.25048
10.40366637911685,9.760351
10.403730486746563,9.09979
10.403751602482101,9.258786
10.404907779599743,9.517013
10.405240475916395,9.403017
10.41368059740139,8.938605
10.414781297664282,9.581592
10.417108910408919,9.424132
10.417366388880838,9.726503
10.419364290356395,8.574138
10.420073040151724,8.357438
10.420807115678658,9.071797
10.423003889025347,9.684934
10.425100619608253,8.57869
10.427411799448816,9.07159
10.429038195552707,8.869412
10.430090195544542,8.557095
10.431251988544116,9.796757
10.43152099899082,9.033227
10.43260745824988,9.4615135
10.435727757453067,9.719337
10.43680931941025,9.198385
10.43874777170386,9.101283
10.439801943263667,9.158573
10.44043378566958,9.649151
10.441685404270054,9.563961
10.443715711566986,9.63827
10.44409882222137,9.431673
10.444253856943982,9.726365
10.445553272362316,9.332156
10.44597106057398,9.594526
10.446443131659208,9.68893
10.451190139347414,9.560169
10.451205364437172,9.776763
10.454388798932566,8.699276
10.455850586510802,9.46939
10.456972001677144,9.305213
10.457286564502294,9.205952
10.457463352706785,9.270956
10.458628124817777,9.442554
10.460840493515082,9.752327
10.462234653068716,9.214481
10.4633155571657,9.1372385
10.463381377729872,9.037954
10.46373728807506,9.446306
10.463823455415767,9.641054
10.464969220575357,9.276882
10.465514989726914,9.642296
10.465838775594452,9.742835
10.468917442724027,9.217569
10.46912485248818,9.7210045
10.469324200562404,9.466201
10.469354779580339,8.742587
10.469465769289181,8.593835
10.469554125860862,9.605875
10.469621807072304,8.630822
10.471392721512526,8.008363
10.47522520740453,8.836868
10.475243578678333,8.690496
10.475723003869664,8.487418
10.476446202865073,8.159652
10.47653595689827,7.841313
10.476796235628854,9.66909
10.477367760567327,8.919339
10.47768728480734,9.499258
10.478498299504084,9.355907
10.48254942798844,9.635049
10.483841551025622,8.838541
10.483845514378787,9.59714
10.484562937330907,9.624218
10.484613120595093,8.064256
10.485221519292606,7.9525986
10.485559256148928,8.454519
10.487884427950359,9.402221
10.487895263373161,8.130378
10.489106825833215,7.788385
10.489663476919656,9.239767
10.49364369120111,8.30124
10.494299136727783,9.386849
10.494324897147902,8.561363
10.495966832387502,8.977445
10.497439630435398,7.642825
10.497520920077525,9.2771225
10.4981800098048,9.528949
10.499322882260351,9.128053
10.500948428368634,8.986321
10.501021492947606,8.460272
10.50105013669562,9.179658
10.501330784046777,8.7135515
10.50182034977477,8.655118
10.502193474553572,9.444799
10.502211028300279,7.588819
10.502516878604439,7.4561563
10.50378672129908,9.399701
10.503884126280608,7.9161687
10.503961153215858,9.440476
10.504007755542553,7.976315
10.504097832812462,8.889781
10.507425418318036,8.402522
10.50794827138791,8.8504
10.509865560224377,8.601533
10.512144971021216,7.8666544
10.512605788081407,8.873376
10.51323081353564,8.102532
10.514712757716735,7.958325
10.515280398116143,7.880017
10.51538715636861,8.924562
10.515460164275142,8.392159
10.515606096648295,9.159787
10.51564666357307,7.0077376
10.515963421529472,9.359142
10.516163769550765,9.390092
10.516245540505839,8.816993
10.516800114804068,8.452162
10.517137826305406,8.712845
10.521218349101638,8.924975
10.522054729170511,7.9125075
10.522245582650452,7.8875384
10.52271851932353,8.345612
10.522771912649956,7.9599495
10.524924325916345,8.284036
10.525332255848415,8.993275
10.525477142510116,9.358697
10.526328207125156,8.6995735
10.526343856666905,8.1081505
10.528009578936883,7.1026382
10.52861016925836,8.043431
10.529026499035096,7.923742
10.530200871200394,8.933442
10.533102156347939,8.65926
10.53375147802796,8.462372
10.533783498280178,8.037599
10.533793202275934,9.018404
10.534992189334623,8.439649
10.535160369438485,9.222726
10.535778046062683,7.948388
10.535854960248795,8.843253
10.53801110578108,8.894941
10.538523637062779,9.276011
10.539046609510963,7.7235
10.540859090774857,8.52342
10.541109711655702,8.227228
10.541331314532506,8.227695
10.54203296278082,9.194901
10.542129308054303,8.750205
10.542177253360375,8.464769
10.543381823880669,9.138402
10.543863766796994,8.176448
10.54548360099814,9.169273
10.546223862196543,8.441081
10.546238159169695,7.6456237
10.547180243322488,8.300974
10.547406051891892,8.372426
10.548130845373487,8.242862
10.548227577737421,9.127558
10.548523481315334,8.459399
10.549155217424792,9.161963
10.549274463819458,7.7116957
10.549276362520015,7.5263863
10.549586731605356,9.0331545
10.550151900384467,8.161553
10.550249001743563,8.107043
10.550471800660885,8.819578
10.550834422256813,7.6733418
10.55128295710332,8.879723
10.552579797038721,7.114565
10.552838769455194,7.9729543
10.55310763935133,7.3441796
10.553896216537325,9.233727
10.554447791989563,7.2338443
10.554937422884597,8.713513
10.555004118947913,7.495208
10.555876102199216,7.4488387
10.556418336275533,7.703539
10.557633840327432,8.491805
10.558514716738756,7.633217
10.559866065974214,8.477054
10.560078977730209,8.40494
10.560479509439306,8.4703665
10.561222459398596,9.122416
10.56127350576183,8.172982
10.561488833537883,8.262509
10.561894774383367,9.18735
10.562252928431425,7.93627
10.562303267547325,8.483638
10.562380816895882,8.145092
10.562987794244897,7.7056794
10.56304185261105,9.149125
10.56430589331462,8.166814
10.565641198294927,7.5682344
10.566948670662244,8.700703
10.567339814884225,7.087838
10.56750953929273,8.196825
10.567692267547796,7.4002557
10.567695245501588,8.097302
10.568695674027431,8.074673
10.56889667137087,9.145943
10.569427513662802,8.074743
10.570325762259632,7.445878
10.570833427577048,7.685149
10.570901052311568,8.566215
10.571086504370498,7.578979
10.571863777448606,8.230556
10.572252731977636,7.0470824
10.5724590038638,8.889031
10.57247724895114,7.291761
10.572566622441537,8.641749
10.573261553490997,7.7393517
10.573454571848659,7.017604
10.573653052860156,8.942215
10.574115727673513,7.9424496
10.575253333767154,7.4650326
10.57537058382665,7.5020514
10.575461639069852,8.514993
10.575462248478383,8.373351
10.575992353633676,8.075259
10.576001564661887,8.219754
10.576019702106704,7.4703197
10.576182661673572,8.583631
10.578379456634448,7.231434
10.579113623647462,7.6366076
10.579583519354948,9.087777
10.579938724120765,9.151287
10.580110510009995,7.832235
10.58026245955527,8.017065
10.58068310770537,7.4076757
10.580806485862585,8.464679
10.58172662189078,8.656229
10.583452149407526,8.14161
10.584016337780147,8.565191
10.584174811618293,9.083305
10.584177479569432,8.455167
10.584646067880657,7.7567334
10.585274210957081,8.851102
10.58543099568357,7.617991
10.585759670671369,8.315028
10.586010068251928,8.388393
10.586351776865,7.330443
10.58702275807591,7.533935
10.587403830712697,8.607891
10.587755108220817,7.2503476
10.588085936556514,7.839867
10.588105865060216,9.045598
10.588424163057502,7.074792
10.588579617844019,8.760764
10.588843326064461,8.481427
10.589434393091668,7.789556
10.590608940362662,7.9495625
10.59072035260285,8.317374
10.591233538917345,7.1632943
10.591999777948116,7.105763
10.592077050942112,8.99228
10.593239217757269,7.5864816
10.594950574313515,7.550111
10.595067985122522,7.913759
10.595068140458173,7.5088353
10.595857382194353,7.608383
10.596320203040108,8.065309
10.596431127717453,7.6246047
10.59681919914465,7.835347
10.59688030552355,8.349074
10.596951495213592,7.717403
10.597517194870521,8.575731
10.598491144140326,7.8438973
10.598634987712634,8.264667
10.59934806994939,7.4293013
10.599407821926844,7.1183434
10.599427968102038,7.001701
10.599493628918975,7.532611
10.599547095939274,7.105197
10.599640407218727,8.997865
10.600184771554035,8.29851
10.600252773941238,8.239
10.60031144238811,7.2683625
10.600446092761336,7.254376
10.600900105276734,7.5440936
10.600958111685774,7.525546
10.601019825982686,8.709611
10.601039131447926,7.4807343
10.60109474477689,8.323474
10.601258670735447,8.9609165
10.601393104336555,7.3292065
10.601826361767932,8.596191
10.60189116402813,8.197318
10.602140915904853,8.914242
10.602149130244406,8.748592
10.602287566247945,8.855785
10.602819126173472,8.90682
10.603801329194722,7.268348
10.604481931648632,7.216501
10.60562532526494,7.365016
10.605752238109622,8.655503
10.605841725558033,7.9523454
10.606053322972736,7.3477335
10.60633285824512,7.7289653
10.607052802540903,7.316064
10.607637007090123,8.558447
10.607726861425562,7.1429834
10.608166735957358,7.672634
10.610018679247998,8.037427
10.610235227067104,7.3542795
10.610273551498556,7.3463335
10.610464298354652,7.8593554
10.611498038865852,8.290313
10.611690453957817,7.612727
10.611861974319167,8.871138
10.612224559821975,7.935458
10.613274755060495,7.0532866
10.613306519237563,8.178522
10.614064780724583,7.4583044
10.614364542740653,7.7742777
10.614486736625189,7.141256
10.61451662989427,8.546155
10.61496671112461,7.057408
10.615006178150228,7.0553846
10.615332422667219,7.222936
10.616005345422078,7.585917
10.616581999262928,7.2249374
10.61663107544306,8.199741
10.617249669110391,7.019769
10.618093238190845,7.486855
10.618287061025923,8.847851
10.618313160114356,7.0587792
10.621509911283903,7.7940087
10.623092060763119,8.810271
10.623232278618799,8.208118
10.623277515790635,7.2644725
10.624669374214577,7.2438507
10.624898826793498,7.9824896
10.625339005784927,7.6602817
10.626105743361185,7.940758
10.62612349531205,7.7932663
10.626144464095189,8.328535
10.62618079553809,7.368733
10.626537477558106,8.567878
10.626795149859086,7.64674
10.626986752276917,7.129798
10.627219888654716,7.8866086
10.627737477833096,8.158411
10.627967043606144,7.3786263
10.628001926981893,7.0603456
10.628222897924557,7.1547236
10.628749463819723,8.404146
10.630125105051132,8.044833
10.630893852587295,7.1641817
10.631301849862815,7.167604
10.631619546984757,7.5825453
10.6318574176463,7.8722115
10.632174031344203,8.800517
10.6328033629387,7.301448
10.633281378643952,7.110469
10.633312388433275,7.656038
10.633390400977598,8.028983
10.633671187012547,7.999969
10.63467420636677,8.80753
10.635474476074029,7.264406
10.635766824940031,7.1658893
10.636799593421967,8.19594
10.63705562186852,7.039782
10.637327918419821,7.8461947
10.637441459972647,7.9085393
10.637538350183004,7.6710563
10.637571099891431,7.216653
10.637631028984496,7.1211987
10.637845888838347,7.369192
10.639945481877415,7.997104
10.639992127901708,7.827005
10.640918372016852,7.438517
10.642885293388204,7.4247813
10.643047605363623,7.0342436
10.643194597157384,7.7469873
10.643469881687047,7.112551
10.643813134708317,7.926871
10.644300618809241,7.276999
10.645113054950915,8.116839
10.64587395351272,7.321517
10.645905320689078,7.803328
10.64689629580114,8.194076
10.647532955703692,7.571362
10.647679022302894,8.398171
10.647807843580457,7.084113
10.647928030846414,7.813702
10.64801250310439,8.781781
10.648226962000944,7.4085445
10.648262694856609,7.546402
10.648554872414884,7.4861407
10.650404175547907,7.197535
10.650545246945887,7.182165
10.650639838586182,7.7972503
10.651528635471964,7.597945
10.652224427809312,7.588116
10.652368142497258,7.5561438
10.652374949213783,7.468039
10.652519770857245,7.6434197
10.652585496327553,8.731498
10.652745822022444,7.086151
10.652771698497217,7.4452624
10.652835312027277,7.4185796
10.652919651036816,8.361263
10.653007677917653,8.751498
10.653012401635783,8.221616
10.653066907587032,7.796828
10.653805732698245,7.2451315
10.653847114807325,7.03354
10.653992429747133,7.691529
10.654404405325366,7.615902
10.654468355954789,7.5812964
10.654655919502382,7.057656
10.654999243114528,8.22974
10.655204464648058,7.0865283
10.655661130117391,8.691959
10.656394580918482,8.329491
10.656788788410973,7.417458
10.65684177825649,7.0174885
10.657144198538191,7.2449975
10.658045394286406,8.680646
10.658343990274009,7.67061
10.65889597961712,8.0153055
10.659166518138274,7.236812
10.659564445008092,7.6540833
10.660171316114782,8.493314
10.66044974733873,7.7412663
10.660781346104649,7.216897
10.660848136122798,7.6056795
10.661333415357902,7.8333397
10.661505741107538,8.554954
10.661548262050497,7.216528
10.661903961896188,7.1606874
10.662624626961447,7.107701
10.662801524830629,7.992358
10.663150755470399,7.4478126
10.663519475927266,8.630375
10.663703171738138,7.9941173
10.663948100191012,7.7054253
10.664541798859025,7.9254503
10.664848199015745,7.8406587
10.66487640660316,8.179678
10.665080782472137,7.735279
10.665769602581634,7.9922285
10.665800720156684,7.3170547
10.665835167978722,7.4887905
10.666289333287752,7.464097
10.666741312003184,7.337177
10.666764985093563,7.8329344
10.66781843072947,7.2970195
10.668046343608186,7.288968
10.669405031773813,7.4105353
10.669695005690727,7.0581737
10.670367997015353,8.583136
10.670649073336627,8.158393
10.671416169845203,7.882909
10.671631589427188,7.7010307
10.671741944460063,7.273375
10.672255068685672,8.330793
10.672650249479046,7.492934
10.672786063649252,7.2927
10.672847007087373,7.9423785
10.673632920464986,7.548069
10.674189228619257,7.1678658
10.674279682367992,7.375217
10.674427215854527,7.922677
10.67488958324936,8.092303
10.675321696128353,7.8790436
10.675438185460221,7.399292
10.67568948811433,7.464105
10.67618192789909,8.585398
10.676424171184467,7.1630826
10.67646525636265,7.254349
10.676717156175938,7.968889
10.677019719123468,7.158987
10.67814965022435,7.3113136
10.6786256302846,7.497159
10.678738322280813,8.357236
10.679349866109513,7.5147963
10.679718162672593,7.280233
10.680271490699424,7.25981
10.68167782153539,7.4980593
10.68292090602849,7.702945
10.683026463467789,7.736708
10.683343203772443,8.152278
10.68338985042646,7.0685873
10.68344121299068,7.3659472
10.68404142885347,7.501048
10.684301622320161,7.2722406
10.684491813477244,7.2863736
10.684616612772679,7.489328
10.684703120079387,7.2419086
10.685608043513447,7.2593737
10.685671059749094,7.699199
10.685865252381396,7.9185314
10.685914369798205,8.405236
10.685914936868718,7.655377
10.685930089978768,7.345164
10.686564722461847,7.0594845
10.686608822651309,7.6052823
10.687345972393002,7.2401433
10.688187468588062,7.3489723
10.688951448126446,8.045797
10.689141115277955,7.7043295
10.689616857748737,7.5932374
10.689943437474142,8.197956
10.690595081950303,8.444501
10.691002077848813,7.2620597
10.691222223094757,7.228512
10.691458058103118,7.3624125
10.69150272165569,8.3317995
10.691769021371744,7.031839
10.691940187780405,7.63275
10.69243463128554,7.2049346
10.692942337937717,7.00932
10.692950614385884,7.0423484
10.692964253132377,7.1548705
10.693149635607114,7.4725685
10.693240283680002,7.2053
10.693791726197501,7.25462
10.69445545036016,7.087438
10.694784339621698,7.70301
10.69511550918,7.1701436
10.695499125419815,7.6415772
10.695740935002558,7.345994
10.695882002848649,8.094767
10.696486956902284,7.430672
10.697600234344629,7.0271764
10.697755690960289,8.324948
10.697874407617872,7.52973
10.698699561256372,7.1841693
10.69916672529517,7.0127
10.699348441052278,8.400349
10.699417221463628,8.013207
10.699939926342715,7.8344574
10.700412583999364,7.2338114
10.70107126338907,7.703479
10.701644092992986,7.0241356
10.701914268502433,7.041777
10.702009571949478,7.060355
10.702768156488043,7.8078814
10.703177532512207,7.108479
10.703805128776336,7.7000275
10.703846182573145,7.758009
10.703888955412937,8.341044
10.703992348531685,7.2614985
10.704012564887623,7.677401
10.704055079623895,7.065795
10.704178641831854,8.116009
10.70526797123885,7.829186
10.706640609739209,7.4093924
10.707177977300088,7.7964983
10.707596046730727,7.6368747
10.707713332506493,8.2525015
10.707728133314681,7.128587
10.707945533214914,7.9734473
10.708058054373467,7.147431
10.708634275663353,7.406176
10.708967751635393,7.205439
10.709976124326102,7.2616715
10.710809741564042,7.2347016
10.712302526327065,7.5203876
10.713226875442103,7.0286345
10.71332789199342,7.0357594
10.713401827722986,7.294819
10.713898763126224,7.0673175
10.714971555293223,7.077422
10.715063506080407,7.036421
10.715616567630063,8.076911
10.715741913926431,7.4945617
10.71604044010047,7.0689116
10.716352448568797,7.4015055
10.716781325610663,7.2862134
10.716862802235404,8.235529
10.71729859072654,7.4220896
10.717397463397097,7.219082
10.717400481384805,7.7864556
10.717535888338876,7.0872583
10.718396939983542,7.2670045
10.718567221539978,7.178739
10.718802074798127,7.1876135
10.718957862678023,7.519323
10.719315160640798,7.829236
10.719699941939185,7.0013804
10.720290504947346,7.403736
10.72038043445657,7.4183793
10.72070146765471,8.09555
10.720794481046031,8.052684
10.72201477604309,7.483245
10.722171473565075,7.9847765
10.722180167665421,7.3000574
10.722439954008665,8.052284
10.722719875300632,7.1117306
10.724692787025232,7.211573
10.724837230701473,7.4584126
10.72490370359003,7.7334275
10.726062865098278,8.035591
10.726507083774461,7.976005
10.726685171829882,7.9050374
10.727423394871463,7.390326
10.727657915747965,7.597402
10.728031519228022,7.2106333
10.728192492115209,7.167222
10.72918645123224,7.014689
10.730110962139259,7.293006
10.730633320941509,7.2061286
10.730980378396081,7.896858
10.732087906793954,7.8644342
10.732197147959385,7.1968255
10.732401848038098,7.801892
10.732651972076622,7.600331
10.733111463666189,7.1921663
10.733597343615417,7.4535975
10.733618147237546,7.340822
10.734278151713072,7.0167804
10.734512662971078,7.78822
10.734580290714636,7.7031884
10.734585360258603,7.6825566
10.73566677652797,7.6650515
10.737031735928255,7.6250563
10.737337563225955,7.6411877
10.738085685338786,7.112659
10.738492326389975,7.007912
10.738544155395637,7.3804336
10.738775119768645,7.442885
10.739458114351992,11.583799
10.740746118793338,10.945415
10.741985406797335,10.901423
10.742009522499117,10.622446
10.742073418480956,10.843744
10.742371650695986,10.75121
10.742892491455338,10.620946
10.743706216740673,10.754234
10.744472447497401,10.561328
10.745236476834767,10.292826
10.745799156127621,10.632677
10.746116645892101,10.587058
10.746331311032375,10.599008
10.746644823721503,10.412251
10.747124505716291,10.490966
10.747901505299902,9.667829
10.747973989338856,10.253923
10.748308449944725,10.481408
10.748574398633664,10.460885
10.748720629648894,10.131982
10.749227843755111,10.1724205
10.749725354586314,10.079464
10.7505981650803,9.634116
10.750611167077306,9.725449
10.750741409862304,9.819833
10.750864885961366,10.361134
10.751157740146118,9.626824
10.751166062682234,10.296846
10.751597883719155,9.375042
10.752911837307073,9.981216
10.753412295011666,9.762752
10.753457546852381,10.178558
10.753880334672209,9.660893
10.75407557941709,9.588106
10.754362805868872,9.78736
10.75488215746501,9.712421
10.755490813264197,9.896828
10.755568079798364,9.642063
10.756165029563292,9.152321
10.759406908349789,9.708876
10.7596610181332,10.058389
10.760161304132618,9.364763
10.761065218374306,9.854828
10.76167683956871,9.127711
10.761742801243205,9.426011
10.761772669881294,9.95477
10.76196894752405,8.968883
10.762841692927017,9.639573
10.762999607684044,9.182967
10.763018944007984,9.233721
10.763479595566944,9.604865
10.763761277075062,9.954966
10.763970398213782,8.6644745
10.76447139999301,9.9602375
10.764612954187577,9.259592
10.765325544218609,9.115064
10.7654116008783,9.761747
10.766274870219972,9.829495
10.76804702383615,8.782055
10.768960659349478,9.835932
10.76994401144075,9.73542
10.77016359295243,8.716604
10.770606804071067,8.56033
10.771410608107102,8.698399
10.771532200293205,9.725372
10.771846216277316,8.925385
10.7718532469744,8.317048
10.77194355029402,8.746887
10.772109634558456,8.777062
10.772470212469633,9.62982
10.773082384971616,9.702896
10.77318433847048,9.277763
10.773663837938953,9.139151
10.774349843933578,9.782303
10.774697422802822,8.156408
10.774768137611323,9.588955
10.775604543283064,8.838532
10.776683220692783,9.26315
10.777278613073863,8.972308
10.777582125705496,8.861307
10.778701200434007,8.956534
10.779189696541955,9.561756
10.779475216044332,9.52774
10.780118788087565,9.652552
10.780249984285971,7.7452674
10.780285223516003,8.858842
10.781322661948012,8.183242
10.781491518740745,9.668866
10.781910620794278,8.632462
10.782036580621707,7.736627
10.782207986890848,9.432439
10.782265982118016,9.078207
10.782875750089703,8.420445
10.783204034593533,9.534869
10.783214560177466,9.361385
10.783884751070207,8.534987
10.784437114563667,9.492006
10.78458046747904,7.2170925
10.784696521059628,9.5332365
10.784999258836324,7.368278
10.785163182973777,8.554989
10.785299079261957,8.603716
10.787434840616312,8.529734
10.788379672879454,9.258663
10.788689353510597,9.324382
10.7893413235907,8.193235
10.789823013231347,8.416964
10.79079498768189,8.5798855
10.791141375909147,8.741474
10.791896466132894,8.566885
10.792854014551725,9.56255
10.793137535457635,9.011686
10.793394258081978,8.941676
10.793582975675086,8.224623
10.793624082313073,7.663004
10.793699893203122,9.469838
10.793736122398599,7.567921
10.793824052882307,8.352299
10.793985171605643,9.429783
10.795472754179317,8.67369
10.796024812532536,7.9101605
10.797083369214272,7.2823606
10.798537255088986,8.6504135
10.79911927485048,8.114803
10.799386412305902,8.552818
10.799496005663064,7.610552
10.800586937055986,9.374089
10.80078155146633,8.18084
10.801161144417488,8.045603
10.80156415907181,7.4314084
10.80161330281772,8.979346
10.801826516469035,7.909345
10.802316539902984,7.0506296
10.802565534929032,8.528851
10.802631614124468,8.568255
10.802818912299074,8.035128
10.804015375584612,8.747769
10.80406280273871,7.9400716
10.804174677659843,8.672586
10.804617622799649,7.3387403
10.804941571542376,8.571975
10.805109201588742,8.350179
10.805395699134868,7.309635
10.80560223348302,7.751601
10.805909150440796,8.511978
10.806227361429947,7.41316
10.8063823689821,7.963894
10.807101003016554,7.512106
10.807127456810303,7.973122
10.808823043968943,8.813542
10.80967110982531,8.972343
10.809864254276489,9.300337
10.810162258681427,8.694005
10.81029542808604,7.7343035
10.810484322294096,8.533664
10.810543722072788,7.0766406
10.810617440276381,8.1293545
10.811317777097614,8.524403
10.811340340679722,8.38938
10.81363465684577,9.228178
10.813939658188035,8.275218
10.813950731461317,7.676814
10.814131429901918,7.6982713
10.814488711862191,7.486483
10.815020082515014,8.440476
10.815901408762372,7.4793134
10.816538063251187,8.76875
10.818027377038522,8.432042
10.818532664234654,8.682206
10.819195330728315,8.308391
10.81992631893941,7.4512453
10.820495962221147,8.394762
10.820504466290998,8.101285
10.821213323314588,7.4776106
10.8224733374521,8.1020355
10.822914746408642,9.29338
10.823808650818751,8.041074
10.82386222019839,8.659615
10.82448846403744,7.6456347
10.824632054304391,9.30955
10.82609400613061,7.765075
10.826401646503195,8.109343
10.826487172399437,8.784669
10.82655349352222,7.4809394
10.826781187326917,7.0695353
10.826919877590235,7.2615447
10.827536501384547,8.786124
10.827892061245933,7.904287
10.828312566051707,9.136081
10.82839921419232,8.250537
10.828563249099592,7.012218
10.82885672376434,9.219291
10.829081265054182,7.581496
10.830260668829613,8.144165
10.830435747284781,9.071114
10.831519435894958,7.8346996
10.833977645245511,7.2800846
10.835223957924509,8.708784
10.836020133619712,9.183065
10.836350414566038,8.013587
10.837702617267531,7.335675
10.838298318996724,9.093581
10.838558557091437,8.440858
10.838723497797766,7.164121
10.838887534151068,8.100671
10.839336212755041,7.6496277
10.83983566516914,8.356649
10.840197996775052,7.7374864
10.842118380705877,9.126316
10.842235774027944,7.9590554
10.842429249864312,7.5541205
10.842687376414771,7.9016542
10.842729753195226,7.309378
10.843434401847835,7.001547
10.843629579419744,8.028937
10.844681491941857,7.700271
10.845434611510308,7.7688165
10.845867774139503,7.0507965
10.845877059876877,7.991132
10.846230729159814,7.132222
10.846569530004766,7.508163
10.846598560269666,7.462534
10.848200179125332,7.07424
10.848281085029692,7.3025546
10.848449092227039,7.1054726
10.849514052108068,7.3694463
10.849653190366682,8.052363
10.849752837658032,7.3759184
10.850738916022408,7.488212
10.851071204163734,9.06215
10.85123249480927,7.981816
10.851856592276693,7.4102044
10.85281358516869,7.550025
10.853239839558515,8.459351
10.853544436527454,8.16996
10.854004846755334,9.01449
10.854565968244568,8.720643
10.857271201279783,7.322772
10.857358884041995,8.747833
10.857554906684555,7.878061
10.858338113685553,8.9511
10.86027922010849,7.813003
10.86036423167348,8.582054
10.861250716337299,8.355169
10.861458365323978,7.3847833
10.86158914668161,7.696981
10.862374142046056,7.062241
10.862747636949976,7.727348
10.863039270679245,7.1683526
10.863133505688262,7.9323807
10.864068336566977,7.6525826
10.864434446478086,7.2068925
10.864435031271544,7.108214
10.865903092908193,7.691326
10.866148349068302,7.739041
10.866213375111105,7.242834
10.866405692032561,8.804382
10.866983087458905,7.2594137
10.867308492348494,7.583205
10.868979863406535,8.932555
10.869120176747845,7.0587306
10.870961781168546,7.1470575
10.870965772494237,7.4613624
10.871059208411403,7.5152473
10.87117471037109,8.761818
10.872402855150888,7.3424926
10.872461661755208,7.602587
10.872798682395626,7.147799
10.87300084303405,7.344957
10.873769422856858,7.444368
10.873919027842897,7.859913
10.874851058065396,8.371719
10.877114004530123,7.5263014
10.878380426975653,7.2720695
10.880065334495804,7.2914567
10.881116227401451,7.146804
10.882731468317925,7.671378
10.883224616120255,7.8825407
10.886810415989276,7.180446
10.887536346873354,7.3657417
10.88779074785834,8.619539
10.888068893926414,7.5588174
10.888197875188647,7.5377183
10.889305038587018,8.578861
10.889618719075614,7.894599
10.889778449346116,7.173668
10.890427878821273,8.158054
10.89104113732902,7.788787
10.891059406207674,7.9209533
10.892135324234781,7.6793623
10.894552517936885,8.285979
10.894652743277929,7.160148
10.894660224179749,8.855028
10.894807556097648,7.576486
10.896811511263712,8.396204
10.896874004280365,7.118767
10.89696826953454,7.222736
10.897232118940693,7.519107
10.898918898988942,8.789606
10.899298616189203,7.6586833
10.899920194215316,7.431172
10.901432820720824,7.1802506
10.90146684453495,8.401473
10.902153731618272,7.5998816
10.902608490379817,8.77881
10.903081842870481,8.394206
10.903186575988974,8.32496
10.905557146383469,7.713581
10.90687039533598,8.769489
10.90688077502131,7.2910323
10.907940355903673,7.9833684
10.908308456595984,7.035371
10.909515238040703,7.9887934
10.91002776273119,7.6477385
10.910292969309682,7.108382
10.910347539512978,7.313238
10.910639929501201,7.6144037
10.910974454402341,7.7565303
10.913817384011251,7.3625393
10.914948777909308,7.9575963
10.915217909343454,7.4751964
10.91640455752152,7.2214713
10.916580149051306,8.713816
10.916734191692996,7.377308
10.917297339574391,7.962329
10.920348414206604,7.009645
10.921464041782171,8.163775
10.921653783962174,7.70838
10.921750436002416,7.501493
10.921755817131599,7.0070095
10.923653898988642,7.5408454
10.923655867092837,7.275669
10.923952110827244,8.23355
10.923979753819593,7.4963684
10.924579053791428,7.304976
10.925331492390455,7.442243
10.925718740404465,7.0142565
10.926970332616651,7.9925976
10.926987548813592,8.339501
10.927782114483785,7.223582
10.928341978919676,7.2188077
10.928684331756692,7.269442
10.928709693836003,8.38566
10.928815377237509,7.2135997
10.929044233756615,7.586664
10.92931427044685,7.7341394
10.930542464798947,7.331216
10.932231695623042,7.008594
10.934553881501662,8.60753
10.93510107811921,7.035957
10.936156155289707,7.3982563
